LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,target,BILL_AMT_MEAN,BILL_AMT_TREND,BILL_AMT_MAX,PAY_AMT_MEAN,PAY_RATIO
50000,1,2,2,23,0,0,0,0,0,0,1,35992.333333333336,40364,51060,2681.6666666666665,0.07450660788871703
10000,1,2,2,23,2,0,0,2,2,2,1,7829.833333333333,-3878,9110,852.6666666666666,0.10889972115200408
10000,1,2,2,23,-2,-1,-1,-1,0,0,1,2101.8333333333335,-2128,3695,874.0,0.41582745222424866
20000,1,1,2,22,0,0,0,0,0,0,0,18539.833333333332,-3327,19947,1340.3333333333333,0.07229478869820836
10000,1,2,2,22,0,0,0,0,0,0,0,4752.166666666667,3646,8780,850.0,0.17886578052116578
50000,1,2,2,25,0,0,0,0,0,0,0,13097.333333333334,-2185,13993,1254.8333333333333,0.09580830703451083
30000,1,2,2,25,0,0,0,0,0,0,1,10742.666666666666,-6063,13716,1583.3333333333333,0.14738736502420255
170000,1,1,2,26,0,0,0,0,0,0,0,104091.83333333333,24373,118084,4903.166666666667,0.04710423968579028
50000,1,2,2,23,0,0,-2,-2,-1,2,1,13607.0,36697,51550,2629.8333333333335,0.19327062051395116
60000,1,2,2,24,2,0,0,0,0,0,1,19078.166666666668,15075,27019,2781.0,0.14576872340983146
50000,1,3,2,26,0,0,0,0,0,0,0,48980.166666666664,1809,50316,2416.6666666666665,0.04933969872159139
50000,1,2,2,22,0,0,0,-1,0,0,0,30129.5,29568,47233,6545.333333333333,0.2172400250031807
50000,1,2,2,24,0,0,0,0,0,-1,0,36863.666666666664,20567,49907,8394.5,0.22771744536173832
100000,1,3,2,24,1,2,0,0,0,0,0,57109.666666666664,94288,100364,1271.1666666666667,0.022258345055419692
10000,1,1,2,25,0,0,0,0,0,0,0,7969.833333333333,-3938,9580,826.0,0.10364081222944856
80000,1,1,2,26,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
300000,1,2,2,26,-2,-2,-2,-2,-2,-2,0,0.0,0,0,0.0,0.0
10000,1,1,2,23,1,2,0,0,0,2,1,9259.166666666666,-657,10127,681.8333333333334,0.07363873638736389
30000,1,1,2,24,-1,-1,2,-1,3,2,0,9974.0,3622,20190,6407.333333333333,0.6424035826482186
50000,1,1,2,24,0,0,0,0,0,0,0,18871.666666666668,3239,20472,1306.8333333333333,0.0692484323942418
30000,1,1,2,24,-1,0,0,0,0,0,0,4369.0,-5746,7172,1400.0,0.3204394598306249
90000,1,1,2,26,1,-2,-1,-1,0,0,0,15690.166666666666,-29018,33982,6230.833333333333,0.39711709032196385
20000,1,1,2,23,2,2,2,2,2,2,1,7477.5,-2020,8294,788.0,0.10538281511200268
80000,1,1,2,23,-1,-1,-1,-1,0,0,0,592.0,0,888,543.0,0.9172297297297297
90000,1,2,2,24,0,0,0,0,0,0,0,64718.833333333336,58783,91394,2409.0,0.03722254985024967
20000,1,3,2,24,2,0,0,2,2,2,1,10923.166666666666,-3615,12250,1040.0,0.09521048535986207
30000,1,2,2,24,-1,-1,-1,-1,-1,-1,1,570.5,693,1473,325.0,0.5696757230499562
10000,1,2,2,23,0,0,0,0,0,0,1,9742.0,581,9984,1184.1666666666667,0.12155272702388285
70000,1,1,2,25,0,0,0,0,0,0,0,24881.666666666668,11486,31011,1288.6666666666667,0.05179181458905486
40000,1,1,2,26,2,0,0,2,2,0,1,38936.666666666664,-2485,41036,1766.6666666666667,0.04537282766886397
170000,1,2,2,26,0,0,0,0,0,0,1,102407.16666666667,66721,145354,4250.0,0.041501001720257204
10000,1,2,2,24,1,2,2,-2,-2,-2,0,3362.3333333333335,9774,10400,166.66666666666666,0.04956875185882819
30000,1,2,2,25,2,0,0,0,0,0,0,21010.833333333332,29608,29608,989.8333333333334,0.047110617538571375
10000,1,2,2,24,1,2,2,2,2,2,1,8188.666666666667,-2732,9525,800.0,0.09769600260522673
50000,1,1,2,24,0,0,0,0,0,0,0,26903.333333333332,34189,48061,2000.0,0.07434023045471441
30000,1,4,2,24,0,0,0,0,2,2,0,19777.833333333332,21652,25668,877.8333333333334,0.04438470678453151
50000,1,1,2,24,0,0,2,0,0,0,0,30449.833333333332,5789,35743,3236.0,0.10627315967794022
20000,1,3,2,24,1,2,0,0,0,0,0,19494.166666666668,1023,20464,1039.6666666666667,0.0533321933911854
10000,1,2,2,25,0,0,0,0,0,0,1,4862.666666666667,-639,7134,1125.8333333333333,0.23152591170825332
50000,1,2,2,24,1,-2,-2,-2,-2,-2,0,-166.66666666666666,-1000,0,500.0,0.0
50000,1,2,2,24,1,2,2,0,-1,0,1,39819.666666666664,49245,59197,2316.0,0.05816221465105183
50000,1,2,2,25,0,0,2,2,-1,-1,0,27534.666666666668,27604,48872,11652.0,0.4231756331412522
160000,1,2,2,25,0,0,0,0,0,0,0,76010.0,-32736,93641,6578.333333333333,0.08654562996097004
50000,1,2,2,24,0,0,0,0,2,0,0,24464.166666666668,29738,50140,2216.6666666666665,0.09060871342439622
30000,1,1,2,24,0,0,0,0,0,0,0,17562.333333333332,-4338,19195,1303.6666666666667,0.07423083493081786
60000,1,2,2,27,5,4,3,2,-1,0,1,59391.5,22984,67940,11470.333333333334,0.1931308913452823
150000,1,2,2,25,0,0,0,0,0,0,0,127717.33333333333,153932,153932,4050.0,0.031710652691360086
30000,1,3,2,26,0,0,2,0,0,0,0,24468.166666666668,17765,28738,1035.6666666666667,0.042327105286460644
20000,1,1,2,26,-1,-1,0,-1,0,0,0,2013.3333333333333,587,3820,1252.5,0.6221026490066225
20000,1,2,2,26,0,0,0,-2,-2,-1,0,8885.333333333334,-287,19125,3554.1666666666665,0.4000037515006002
50000,1,2,1,24,0,0,0,0,0,0,0,18662.5,-1862,19517,1350.0,0.072337575351641
200000,1,1,2,33,0,0,0,0,0,0,0,68313.33333333333,-4771,71242,2597.1666666666665,0.03801844442275788
70000,1,2,2,25,0,0,0,0,0,-2,0,46221.5,-18537,79256,25422.333333333332,0.5500109977679939
150000,1,1,1,28,0,0,0,0,0,0,0,124612.66666666667,72473,148755,2714.1666666666665,0.02178082484926626
130000,1,4,2,27,1,2,0,0,0,0,0,128363.83333333333,12908,136378,3842.5,0.029934444151584753
20000,1,3,2,27,0,0,0,0,2,2,0,16940.166666666668,-5914,19535,1366.0,0.08063675091744472
60000,1,1,2,27,-1,-1,0,0,0,0,0,10120.333333333334,-7737,18214,6369.0,0.629327097262936
50000,1,2,2,24,0,0,0,0,0,0,0,35237.166666666664,40975,50603,1844.3333333333333,0.05234056843389792
210000,1,2,2,27,0,0,0,0,0,0,0,64671.333333333336,-598,73077,5553.333333333333,0.08587009184904182
150000,1,1,2,26,-2,-2,-2,-2,0,0,0,44308.0,-54038,121170,33301.833333333336,0.7515986578796907
50000,1,2,2,25,0,0,0,0,0,0,0,47793.0,-1892,48926,2047.5,0.042841001820350263
40000,1,1,2,26,1,-2,-2,-2,-1,0,0,1026.5,-3554,3554,934.1666666666666,0.9100503328462413
90000,1,3,2,27,2,2,2,2,2,0,1,79882.83333333333,29553,91898,2594.6666666666665,0.03248090432445853
70000,1,1,2,27,0,0,0,0,-2,-1,0,26577.833333333332,59317,64317,2393.6666666666665,0.0900625207723228
20000,1,1,2,27,0,0,0,0,0,0,0,22917.833333333332,20520,39628,1122.8333333333333,0.04899386940301221
30000,1,1,2,24,0,0,0,2,0,0,0,29673.666666666668,-652,31071,1566.6666666666667,0.05279653115557004
20000,1,2,2,25,1,2,0,0,0,0,0,18581.5,2223,19696,1678.3333333333333,0.09032281211599351
60000,1,2,2,25,2,0,0,0,0,0,1,53417.5,21338,61333,1661.5,0.0311040389385501
50000,1,2,2,26,1,2,0,0,2,2,0,18171.166666666668,-4263,20675,1051.3333333333333,0.057857228026085276
50000,1,1,2,25,2,0,0,0,0,0,0,43317.666666666664,18664,50760,1541.0,0.03557439997537572
10000,1,2,2,25,0,0,0,0,0,0,1,8486.0,-1257,9063,754.8333333333334,0.0889504281561788
20000,1,3,2,22,1,4,3,2,0,0,1,15719.166666666666,21425,21425,104.0,0.006616126809097175
110000,1,1,2,26,0,0,0,0,0,0,0,47248.833333333336,31776,58301,4605.166666666667,0.09746625137128606
30000,1,2,2,26,1,2,0,0,0,0,0,20087.0,5371,23874,1613.5,0.08032558371085777
200000,1,1,2,27,-1,-1,-1,0,0,0,1,6388.333333333333,-2100,10392,4102.0,0.6421080093921211
70000,1,2,2,27,0,0,0,0,0,0,0,48459.833333333336,-41169,59481,11474.666666666666,0.23678716737916966
80000,1,3,2,27,0,0,2,2,2,0,0,53057.666666666664,-52364,62756,10601.333333333334,0.19980775634058542
80000,1,2,1,28,0,0,0,0,0,0,0,78078.83333333333,4205,81449,6916.666666666667,0.0885856815654264
20000,1,2,2,24,0,0,0,0,0,0,0,6506.833333333333,-4079,8170,844.1666666666666,0.12973540636766476
10000,1,2,2,23,0,0,0,0,0,0,0,4030.8333333333335,8579,8579,532.5,0.13210667769278478
60000,1,3,2,25,0,0,0,0,0,0,0,48414.833333333336,29292,59942,2246.0,0.04639074112961248
50000,1,2,2,27,0,0,0,0,0,0,1,43209.0,8390,50297,2083.3333333333335,0.04821526379535128
110000,1,1,2,28,0,0,0,0,0,0,1,83593.5,34806,107560,3138.6666666666665,0.03754677895609906
210000,1,1,1,29,1,2,0,0,0,0,0,14323.333333333334,18928,26845,1032.0,0.07205026762857808
40000,1,1,2,29,1,2,2,2,2,2,0,38704.166666666664,-1648,39982,833.3333333333334,0.02153084293250081
360000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,2074.0,6009,6001,1078.0,0.5197685631629702
320000,1,2,1,29,0,0,0,0,0,0,0,21915.0,37045,48998,2545.5,0.11615331964407939
130000,1,1,2,27,-1,-1,0,-1,-1,-1,0,2230.3333333333335,-963,3548,2355.6666666666665,1.056194888656404
130000,1,2,2,26,2,2,2,0,0,0,1,124881.33333333333,34173,139189,4522.166666666667,0.03621171031699427
50000,1,2,2,26,0,0,0,0,0,0,0,32134.5,28175,47661,1218.5,0.03791874776330735
50000,1,1,2,25,-1,0,0,0,0,0,0,18796.333333333332,32575,45626,5756.166666666667,0.3062388054407775
360000,1,3,1,27,-2,-2,-2,-2,-2,-2,0,811.8333333333334,1098,2999,633.5,0.7803325805789365
160000,1,3,2,27,2,2,2,-1,0,0,1,55749.833333333336,-29063,99436,41566.333333333336,0.7455866833682612
200000,1,1,2,26,0,-1,0,0,-2,-2,0,5573.333333333333,27010,26230,1268.1666666666667,0.22754186602870816
30000,1,3,2,26,2,2,2,2,2,2,0,15495.0,-1704,17692,1501.5,0.09690222652468539
360000,1,1,2,26,0,0,0,0,0,0,0,22006.833333333332,45241,50536,1021.8333333333334,0.04643254746631729
20000,1,1,2,28,0,0,0,0,0,0,0,21582.666666666668,-138,34729,1460.0,0.06764687712361771
80000,1,2,2,27,1,2,2,2,2,2,1,67901.33333333333,-7077,70544,3183.3333333333335,0.04688174999018184
490000,1,1,2,28,0,0,0,0,0,0,0,167904.5,246446,325669,12450.666666666666,0.07415326371042269
10000,1,1,2,22,0,-1,-1,-1,-1,-1,0,483.5,1483,1483,403.0,0.8335056876938987
20000,1,2,2,23,0,0,0,0,0,0,0,13259.166666666666,823,15927,1996.0,0.15053736408773805
30000,1,2,2,25,1,2,0,0,2,2,1,14942.833333333334,-4325,17250,1095.5,0.07331273631729815
50000,1,2,2,26,0,0,0,0,0,0,0,31113.5,29765,47874,1287.5,0.04138075112089607
340000,1,2,2,25,0,0,0,0,0,0,0,175374.33333333334,-9488,180205,6384.333333333333,0.03640403479794648
180000,1,1,2,26,-1,-1,-2,-1,0,0,0,63696.5,-131519,131708,24018.5,0.37707723344296784
40000,1,1,2,26,0,0,0,2,0,0,0,38273.833333333336,-515,39933,2141.6666666666665,0.05595641931171426
140000,1,1,2,27,-1,0,-1,-1,-2,-2,0,7693.333333333333,24602,24602,2349.1666666666665,0.3053509532062392
210000,1,1,2,27,0,0,0,0,0,0,0,24123.166666666668,30462,36017,3179.8333333333335,0.1318165801891681
150000,1,1,2,26,-2,-1,0,0,-1,-1,0,868.5,180,2360,521.8333333333334,0.6008443676837459
160000,1,2,2,24,0,0,0,0,0,0,0,85657.5,-63656,141494,3179.1666666666665,0.037114866376752376
50000,1,3,2,24,1,2,2,0,0,0,1,44617.166666666664,32416,52651,2143.0,0.04803084014747687
50000,1,1,2,24,0,0,0,0,0,0,0,28475.166666666668,11699,34725,1809.0,0.06352903992367619
40000,1,1,2,24,0,0,0,0,0,0,0,23540.166666666668,21515,39868,1893.1666666666667,0.08042282340113706
70000,1,1,2,24,0,0,0,0,0,0,0,10491.0,6717,16861,1016.6666666666666,0.09690846122072888
310000,1,2,2,27,0,0,0,0,0,0,0,206249.66666666666,-214826,255040,47260.333333333336,0.22914138043051385
40000,1,1,2,28,2,-1,-1,-1,-1,2,1,21533.333333333332,-37882,42219,8269.166666666666,0.38401702786377706
50000,1,1,2,27,-1,-1,-1,-1,-1,-1,0,1479.1666666666667,658,4160,1452.0,0.9816338028169014
140000,1,1,2,27,0,0,0,0,0,0,0,103683.5,64310,130905,4676.5,0.04510360857802833
80000,1,2,2,27,1,2,2,2,2,2,1,55630.666666666664,-4684,58260,2533.3333333333335,0.04553843203988209
230000,1,1,1,27,-1,-1,-1,0,0,0,0,5822.166666666667,-5981,8879,2163.1666666666665,0.37153980476912946
50000,1,2,2,23,1,2,2,2,2,2,1,7718.833333333333,-2302,8855,667.0,0.08641202254226675
160000,1,1,2,27,-1,-1,2,-1,0,0,1,2286.6666666666665,-853,4217,1594.1666666666667,0.6971574344023325
200000,1,3,2,26,2,0,0,0,0,0,1,37569.5,56790,72763,12852.666666666666,0.3421037455027793
130000,1,3,2,27,2,-1,-1,-1,-1,-2,0,1167.6666666666667,1985,2049,1087.1666666666667,0.93105909220668
130000,1,3,2,29,0,0,0,0,0,0,0,71776.16666666667,-11398,77259,3657.8333333333335,0.050961670192287596
100000,1,2,2,28,1,2,2,2,0,0,0,80063.66666666667,61391,100783,5008.166666666667,0.06255230212622455
160000,1,2,2,30,-1,-1,-1,-1,-1,-2,0,1631.0,3201,3197,1154.1666666666667,0.7076435724504394
60000,1,1,2,29,0,0,0,0,0,0,0,22044.0,21508,31499,5167.166666666667,0.23440240730659895
220000,1,1,2,29,1,2,2,2,2,2,1,32430.666666666668,-2622,34320,1441.1666666666667,0.044438391645767385
50000,1,1,2,29,-1,-1,-1,-1,-1,-1,1,5146.666666666667,-7667,10676,6271.666666666667,1.2185880829015543
160000,1,2,2,27,-2,-2,-2,-2,-2,-2,0,2409.0,-1281,3442,2519.8333333333335,1.0460080254600803
60000,1,2,2,27,2,0,0,2,0,0,1,57806.666666666664,663,60877,2541.0,0.043956867719986165
210000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,82.0,19939,15648,416.6666666666667,5.081300813008131
360000,1,1,2,27,0,0,0,0,0,0,0,354329.8333333333,60804,375392,61550.333333333336,0.17370914764444995
120000,1,1,2,28,0,0,0,0,0,0,0,53900.333333333336,10790,59688,2500.0,0.04638190240010884
250000,1,3,1,28,0,0,0,0,0,0,0,120101.83333333333,35481,149499,9166.666666666666,0.07632411939312611
210000,1,2,2,28,-1,0,0,0,-2,-2,0,2667.5,4432,6200,362.1666666666667,0.13577007185254608
380000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,656.3333333333334,785,1294,500.5,0.7625698324022346
240000,1,2,2,27,0,0,0,0,0,0,0,83922.0,-3502,87123,5500.0,0.06553704630490217
20000,1,3,2,27,1,2,0,0,0,0,0,19409.166666666668,2075,20100,633.6666666666666,0.03264780387274054
50000,1,2,2,27,0,0,0,0,0,0,0,21970.833333333332,-4095,23752,1414.8333333333333,0.06439597951830078
200000,1,2,2,29,-1,0,0,2,0,0,1,20343.666666666668,-18845,29383,4384.833333333333,0.21553800527600725
470000,1,1,2,31,0,0,0,0,0,0,0,81404.16666666667,34016,99931,2844.6666666666665,0.03494497619900701
50000,1,2,2,25,0,0,0,2,2,0,0,23244.666666666668,-7736,26630,2083.3333333333335,0.0896262942036883
180000,1,1,2,29,1,-2,-1,-1,-2,-2,0,-31.0,-270,834,200.0,0.0
180000,1,1,2,26,0,0,0,0,0,0,0,111421.5,43035,132462,3862.5,0.034665661474670505
190000,1,1,2,27,2,2,2,0,0,2,1,124713.0,-19780,134135,6533.333333333333,0.05238694709720184
180000,1,1,2,26,-1,-1,-1,-1,-1,-1,1,972.5,-1293,2051,848.1666666666666,0.8721508140531277
50000,1,2,2,25,0,0,0,0,0,0,0,49426.5,-2637,50702,1947.0,0.03939182422384753
20000,1,1,2,25,0,0,0,0,0,0,0,18586.666666666668,-699,19682,1276.6666666666667,0.06868723098995695
80000,1,2,2,25,0,0,0,-1,0,0,1,25834.333333333332,-38329,48029,9338.166666666666,0.36146342722217206
160000,1,1,2,28,-1,-1,-1,-1,0,0,0,9434.166666666666,-18774,19272,5576.166666666667,0.5910608603480259
200000,1,1,2,29,-1,-1,-1,-1,-1,-1,0,4398.833333333333,-309,9048,3776.5,0.8585230932444209
180000,1,1,1,30,1,1,-2,-2,-2,-2,0,23983.333333333332,143900,143900,1666.6666666666667,0.06949270326615706
360000,1,2,2,30,0,0,0,-1,-1,-1,0,72721.0,282204,282222,1525.3333333333333,0.020975142439368728
50000,1,2,2,25,2,2,2,2,2,-2,1,40609.833333333336,51331,61143,9523.666666666666,0.23451627068977543
30000,1,2,2,32,2,3,2,2,2,0,0,30992.166666666668,3322,32704,716.0,0.023102611950331534
30000,1,1,2,25,-1,0,0,0,0,0,0,3343.0,-3252,5038,1182.3333333333333,0.3536743444012364
100000,1,2,2,28,0,0,2,0,0,0,0,75599.83333333333,50011,100753,14156.833333333334,0.18726011300730383
260000,1,1,2,29,-1,-1,-1,-1,-1,-1,1,3236.8333333333335,-5204,5600,3236.8333333333335,1.0
240000,1,1,2,29,0,-1,-1,-1,-1,-1,0,5641.0,13980,13980,3527.6666666666665,0.6253619334633339
50000,1,2,2,29,1,2,2,0,0,2,0,13996.166666666666,-3014,15868,979.6666666666666,0.06999535587125046
400000,1,1,1,30,0,0,0,0,0,-2,0,18732.166666666668,7534,50040,10924.166666666666,0.5831768882403707
70000,1,1,2,27,0,0,2,4,3,3,1,58124.166666666664,-7519,61285,2471.5,0.04252103972816815
280000,1,3,2,30,0,0,0,0,0,0,0,111113.66666666667,-13244,117496,4427.166666666667,0.03984358359757725
80000,1,1,2,30,-1,0,0,0,0,0,0,45100.5,-8959,49235,4671.5,0.10357978292923582
160000,1,2,2,26,4,3,3,3,2,2,1,155625.5,-10049,162973,4700.0,0.030200706182470095
130000,1,2,2,28,2,2,2,2,0,0,0,119409.33333333333,42928,135624,3809.0,0.03189867905356365
180000,1,1,2,29,-1,-1,-1,-1,-1,-1,0,4142.833333333333,3688,11542,3508.3333333333335,0.846843947379008
360000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,2847.3333333333335,8380,8840,1485.5,0.521716225708265
260000,1,1,2,29,0,0,0,0,0,0,1,245847.5,18798,256503,9019.0,0.036685343556473016
50000,1,3,2,29,1,-1,-1,-1,-1,-1,0,1488.3333333333333,-4537,4537,1978.8333333333333,1.3295632698768198
80000,1,2,1,27,-1,0,0,0,0,0,0,58891.5,36578,80976,2006.1666666666667,0.03406547068196033
230000,1,1,2,26,0,0,0,0,0,0,0,74024.83333333333,-63465,114443,24905.333333333332,0.3364456522473314
70000,1,2,2,26,1,2,2,2,0,0,0,58846.166666666664,71160,72192,1719.3333333333333,0.029217422828448185
270000,1,2,2,27,0,0,0,0,0,0,0,26201.5,6752,36276,7823.5,0.29858977539453846
220000,1,1,2,27,0,0,-1,-1,-1,-1,0,24901.333333333332,26847,55164,19606.833333333332,0.7873808631398587
260000,1,2,1,28,0,0,0,0,0,0,0,187040.16666666666,81598,230647,7020.666666666667,0.03753560955267184
160000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,4030.0,1845,13695,3722.5,0.923697270471464
280000,1,1,1,34,-1,-1,-1,-2,-1,0,0,3842.8333333333335,-6904,15237,2561.6666666666665,0.6666088389643058
230000,1,1,2,27,0,0,0,0,0,0,0,11835.833333333334,-4538,15982,2633.3333333333335,0.2224882067168908
40000,1,1,2,31,0,0,-1,-1,0,0,0,2447.8333333333335,8493,8368,1052.1666666666667,0.4298359093075509
170000,1,1,2,31,0,0,0,0,0,0,0,166474.0,1130,170102,6321.833333333333,0.037974898983224606
200000,1,1,1,30,3,2,2,2,2,2,1,2500.0,0,2500,0.0,0.0
230000,1,2,2,28,0,0,2,2,0,0,0,16265.5,-6938,18378,2708.1666666666665,0.166497597163731
50000,1,1,2,27,2,2,-2,-1,2,2,1,984.3333333333334,-1978,3871,645.1666666666666,0.6554351506942092
150000,1,2,1,27,-1,0,0,0,0,-1,0,26193.166666666668,41710,42055,901.3333333333334,0.03441101050528446
300000,1,1,2,27,-2,-2,-2,-2,-2,-2,0,0.0,0,0,0.0,0.0
360000,1,1,2,31,0,0,0,0,0,0,0,88048.16666666667,-11535,94668,9527.166666666666,0.1082040322626441
390000,1,1,1,31,0,0,-1,-1,-1,-1,0,23254.0,51028,62761,12376.666666666666,0.5322381812448037
50000,1,1,2,31,0,0,0,0,0,0,1,46346.0,2464,49281,3791.3333333333335,0.08180497417972066
220000,1,1,2,32,0,0,0,0,0,0,0,100436.5,6739,103701,4566.666666666667,0.045468197982473174
60000,1,2,2,27,0,0,0,0,0,0,0,41827.333333333336,19661,48916,1571.8333333333333,0.037579095009642814
100000,1,2,2,28,-1,-1,-1,-1,-1,-1,0,482.0,162,942,325.0,0.6742738589211619
290000,1,2,2,30,0,0,0,-2,-2,-1,0,19688.0,-81952,92775,16900.833333333332,0.8584332249762968
130000,1,2,2,31,0,0,0,0,0,0,1,104593.66666666667,31853,122486,4480.166666666667,0.04283401480650517
400000,1,1,3,31,1,-1,-1,-1,-1,-1,0,785.8333333333334,-499,1731,6949.666666666667,8.843690349946979
30000,1,2,1,32,0,0,0,2,0,0,0,23865.0,10810,29367,1833.8333333333333,0.07684195823730706
260000,1,1,2,29,-1,-1,-1,-1,-1,0,0,2063.6666666666665,244,5306,1454.3333333333333,0.7047326764658375
70000,1,2,2,29,0,0,0,0,0,0,0,50458.5,4011,53938,3251.3333333333335,0.06443579046807443
160000,1,1,2,29,1,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
280000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,1709.6666666666667,2111,4759,1311.5,0.767108598167284
500000,1,1,2,30,-1,0,-1,-1,0,0,0,90794.83333333333,-181306,214575,58074.333333333336,0.6396215643694851
110000,1,1,2,29,0,0,0,0,0,0,0,98358.66666666667,13334,106698,4300.0,0.043717550732692595
120000,1,2,1,29,-1,-1,2,-1,0,0,0,2023.8333333333333,-682,3783,1443.8333333333333,0.7134151362925142
50000,1,1,2,32,0,0,0,0,0,0,0,14324.5,8553,18741,1554.8333333333333,0.1085436373579066
100000,1,1,2,27,0,0,0,0,0,0,0,73644.5,67497,100751,6275.833333333333,0.08521795019768391
360000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,3285.8333333333335,4359,6906,2134.8333333333335,0.6497083439005833
20000,1,1,2,27,1,2,3,2,3,2,1,6773.833333333333,-2796,7496,683.3333333333334,0.10087838004084346
50000,1,3,2,29,0,0,0,0,0,0,0,48561.333333333336,-1235,50192,3522.1666666666665,0.07253027099750144
500000,1,1,2,30,0,0,0,0,0,0,0,274554.8333333333,79326,315956,10645.166666666666,0.0387724613601776
50000,1,1,1,32,0,0,0,0,0,0,1,27973.0,-3910,29321,1535.5,0.054892217495442035
250000,1,3,1,34,-2,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
260000,1,2,2,34,0,0,0,0,0,0,0,61773.5,-15364,69812,5336.166666666667,0.08638278010257905
150000,1,1,2,34,0,0,0,0,0,0,0,55403.0,5604,62854,3561.6666666666665,0.06428653081361418
80000,1,1,2,33,0,0,0,0,-2,-1,0,30141.166666666668,25064,60722,10836.0,0.359508313657401
180000,1,3,2,34,-2,-2,-2,-2,-2,-2,0,12057.833333333334,-659,14270,12203.833333333334,1.0121083113328817
170000,1,1,1,40,0,0,0,0,2,0,0,115136.66666666667,61193,158326,4703.833333333333,0.04085434700790365
300000,1,1,1,40,-2,-2,-2,-2,-2,-2,0,7998.333333333333,-14229,19878,7147.5,0.8936236715982496
230000,1,1,1,39,1,-1,-1,-2,-2,-2,0,294.8333333333333,-17,1786,300.5,1.0192198982475975
470000,1,2,2,35,0,0,0,-1,-1,-2,0,108373.33333333333,271802,262980,28117.833333333332,0.25945343257874015
20000,1,3,1,37,0,-1,0,0,0,0,0,18792.666666666668,945,20459,4558.166666666667,0.2425502855723864
70000,1,1,2,38,2,-1,-1,-1,-1,-1,0,5502.333333333333,2700,17743,5062.5,0.9200642151814382
320000,1,1,2,41,0,0,0,0,0,0,0,211438.0,207467,309805,10071.0,0.04763098402368543
500000,1,1,1,39,-2,-2,-2,-2,-2,-2,0,38317.0,-75417,77931,38506.0,1.004932536472062
360000,1,2,1,47,-2,-2,-2,-2,-2,-2,0,705.0,1730,2500,416.6666666666667,0.591016548463357
180000,1,1,1,42,-1,-1,-1,-1,-1,0,0,380.3333333333333,0,652,326.0,0.8571428571428572
100000,1,1,1,40,2,2,0,0,0,0,1,28567.666666666668,-5354,32356,1583.3333333333333,0.05542396415528044
10000,1,1,1,40,2,-1,-1,-2,-2,-2,1,761.1666666666666,3567,3567,833.3333333333334,1.0948105977665865
20000,1,2,2,41,0,0,0,-1,0,-1,0,10765.166666666666,14431,16808,4887.333333333333,0.4539951386416064
70000,1,3,1,46,1,2,2,2,2,2,0,31790.5,-4097,34137,1280.5,0.04027932873028106
20000,1,2,2,26,2,0,0,0,2,2,1,8377.0,-4164,10242,856.6666666666666,0.10226413592773864
500000,1,1,1,46,-2,-2,-2,-2,-2,-2,0,33017.166666666664,-72511,83611,41529.166666666664,1.2578052831103013
140000,1,1,2,32,0,0,2,2,2,2,0,37960.833333333336,-7967,41338,2239.8333333333335,0.05900379777402147
360000,1,2,1,39,-1,-1,-1,-1,-1,-1,0,1261.0,0,1261,1261.0,1.0
160000,1,2,1,32,1,2,0,0,0,0,1,3640.0,3246,5525,599.0,0.16456043956043956
200000,1,1,1,34,-1,-1,-1,-1,-2,-2,0,82.5,165,165,55.0,0.6666666666666666
230000,1,3,1,48,0,0,2,0,0,0,0,21131.0,-1198,21979,2172.3333333333335,0.10280314861262285
360000,1,1,2,38,-2,-2,-2,-2,-2,-2,1,0.0,0,0,0.0,0.0
260000,1,1,1,40,0,0,-1,-1,-1,-1,0,11638.666666666666,18668,27508,8359.666666666666,0.718266697216176
50000,1,2,1,35,2,2,2,0,0,0,1,47014.666666666664,25748,58175,6124.833333333333,0.13027494966109868
500000,1,3,1,39,0,0,0,0,0,0,0,56127.833333333336,-29601,71198,6644.666666666667,0.11838452104867757
230000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,1458.6666666666667,7907,7904,144.0,0.09872029250457037
340000,1,2,1,39,0,0,0,0,0,0,0,120778.0,27885,148624,3833.3333333333335,0.03173867205396126
130000,1,3,1,38,0,0,0,0,-1,0,0,37210.0,-93342,99702,19364.166666666668,0.5204022216250113
80000,1,3,1,47,0,0,0,0,0,0,0,29578.666666666668,47074,70062,1338.3333333333333,0.04524657410746483
250000,1,1,1,40,-1,-1,-1,-1,-1,-1,0,396.0,0,396,348.1666666666667,0.8792087542087542
140000,1,2,1,48,1,2,2,2,2,2,1,89280.33333333333,-3986,91661,3633.3333333333335,0.04069578593269888
390000,1,1,2,37,-2,-2,-2,-2,-2,-2,1,1833.0,73,10925,1825.3333333333333,0.9958174213493362
